transaction_id,rule_id,severity,weight,remarks,raw_score,transaction_timestamp,customer_id,customer_account,channel,device_id,amount,currency,is_new_beneficiary,beneficiary_account,entered_beneficiary_name,official_beneficiary_account_name,customer_account_balance
TX-007373,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-01T08:00:00+00:00,2343,PL274382098942100334284218,ATM,ATM-7DCDF2FA,1873.43,EUR,True,DE046411712738991320142641,Laurenz Höfig-Huhn,Laurenz Höfig-Huhn,326004.95
TX-007423,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-01T19:00:00+00:00,2350,PL849840599767859138488972,ATM,ATM-5BFEAC2A,2000.0,EUR,False,DE081541465024298181366501,Susann Mende,Susann Mende,466936.7
TX-007483,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-01T23:00:00+00:00,2070,PL858423057443055802908923,ATM,ATM-191BC06F,4107.08,EUR,False,DE757604600551266539432354,Sylvie Rodrigues,Sylvie Rodrigues,106938.23
TX-007645,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-02T14:00:00+00:00,2237,PL430082395562051292391243,ATM,ATM-CEBB1C36,4912.72,EUR,False,DE572223121571158056506147,Samuel Cole,Samuel Cole,249295.94
TX-007841,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-03T08:00:00+00:00,2025,PL743130150384087265124196,ATM,ATM-DCD7C8BD,1628.75,EUR,False,DE422876730870759103794940,Yvonne Morgan-Mason,Yvonne Morgan-Mason,242996.79
TX-007861,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-03T12:00:00+00:00,2261,PL948022322696531255139162,ATM,ATM-FC44BF66,2741.87,EUR,True,DE866672487530183672069711,Aimée Le Couturier,Aimée Le Couturier,375830.68
TX-007875,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-03T16:00:00+00:00,2051,PL173702904214778515664951,ATM,ATM-488B3965,11791.24,EUR,False,DE922811465164995424776718,Eryk Smal,Eryk Smal,435846.06
TX-007958,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-03T23:35:55+00:00,1084,IT647870680914949983880306,ATM,ATM-EE36BA0D,1126.32,EUR,False,HR487063399202399992331756,Ágata Abascal,Ágata Abascal,46186.78
TX-008044,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-04T05:38:00+00:00,2064,PL354765614621127362377234,ATM,ATM-C71BC947,1608.73,EUR,False,DE452242673825002710519574,Hubert Myk,Hubert Myk,334594.77
TX-008121,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-04T19:21:34+00:00,1040,MT604634144087270651739611,ATM,ATM-B674BB02,1453.78,EUR,False,DK669518775311465490086704,Benedikt Sorgatz,Benedikt Sorgatz,277392.66
TX-008128,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-04T19:50:50+00:00,1069,LV777212525937477473151899,ATM,ATM-6CFC92C5,2234.35,EUR,False,SK843115828932790091341327,Evaristo Madrid Gallo,Evaristo Madrid Gallo,185383.82
TX-008284,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-05T05:38:00+00:00,2064,PL354765614621127362377234,ATM,ATM-CD5BA3EF,1174.27,EUR,False,DE886791815200326715200495,Rozalia Dynak,Rozalia Dynak,23006.71
TX-008351,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-05T17:35:00+00:00,2084,PL805755862686686496016152,ATM,ATM-FB8A1CB0,13788.0,EUR,False,DE548449968126689098411152,Laurent du Adam,Laurent du Adam,387575.93
TX-008356,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-05T18:00:00+00:00,2352,PL262438553079210631315199,ATM,ATM-5F170E65,1662.98,EUR,True,DE620908856955341483177579,Fridolin Cichorius-Schmiedt,Fridolin Cichorius-Schmiedt,204112.9
TX-008409,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-05T22:04:00+00:00,2075,PL252560519030980465622746,ATM,ATM-FB03E6D3,1079.82,EUR,False,DE762873201138951846916487,pani Sylwia Biegała,pani Sylwia Biegała,47956.06
TX-008440,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-05T23:38:00+00:00,2064,PL354765614621127362377234,ATM,ATM-C0B7A96C,1262.55,EUR,False,DE452242673825002710519574,Hubert Myk,Hubert Myk,142310.14
TX-008572,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-06T08:43:00+00:00,2069,PL082216057411894390579847,ATM,ATM-78AC9DB5,1292.08,EUR,False,DE172080639865402127668766,pani Monika Glegoła,pani Monika Glegoła,116710.94
TX-008739,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-07T03:16:01+00:00,1033,IT711253396557868692624239,ATM,ATM-FAEF2E2F,1323.25,EUR,False,GR088844678388985198233328,Caroline Chevalier,Caroline Chevalier,83337.23
TX-008742,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-07T03:35:00+00:00,2090,PL286803955325538011016142,ATM,ATM-C9DC32E4,14469.0,EUR,False,DE955232687191142353375425,Marine Sanchez,Marine Sanchez,281366.33
TX-008779,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-07T05:51:00+00:00,2310,PL935565354763663171374899,ATM,ATM-F8E5CFFA,1500.0,EUR,False,DE351684918184301180776266,Grace Webb,Grace Webb,178698.19
TX-008783,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-07T05:53:00+00:00,2310,PL935565354763663171374899,ATM,ATM-22E5FF5F,1400.71,EUR,False,DE499157240658475225537978,Eleanor Dickinson-Wood,Eleanor Dickinson-Wood,18305.98
TX-009075,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-08T19:00:00+00:00,2099,PL430134162444545144369636,ATM,ATM-3DE220A9,13549.0,EUR,False,DE754228511086070133425492,Arndt Säuberlich,Arndt Säuberlich,49825.55
TX-009225,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-09T03:57:00+00:00,2253,PL715240421852627004290259,ATM,ATM-09A104CB,1546.33,EUR,False,DE037806799015926655705832,Mr Eric Thorpe,Mr Eric Thorpe,319315.38
TX-009227,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-09T04:00:00+00:00,2253,PL715240421852627004290259,ATM,ATM-DDBAED8D,1549.58,EUR,False,DE037806799015926655705832,Mr Eric Thorpe,Mr Eric Thorpe,177472.36
TX-009247,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-09T04:53:00+00:00,2297,PL819324551026846533198635,ATM,ATM-7ED1EFFB,1788.56,EUR,False,DE680673324216825110257644,Borys Kołodziejak,Borys Kołodziejak,227255.27
TX-009251,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-09T04:57:00+00:00,2297,PL819324551026846533198635,ATM,ATM-1D891CF5,1473.99,EUR,False,DE669500612385830068263327,Teresa Moore,Teresa Moore,166510.04
TX-009327,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-09T14:00:00+00:00,2092,PL566479498679806071595715,ATM,ATM-B648F769,13970.0,EUR,False,DE403633886135849265584126,Heinz-Wilhelm Schäfer,Heinz-Wilhelm Schäfer,278397.4
TX-009348,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-09T19:25:11+00:00,1040,MT604634144087270651739611,ATM,ATM-0CEA1EA7,1009.6,EUR,False,DE074797767124533446436820,Jay Martin,Jay Martin,248465.63
TX-009363,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-09T20:31:55+00:00,1082,MT816112203253722896097998,ATM,ATM-BBBE5354,1490.67,EUR,False,CZ481722063414610415586638,Sonia Palombi-Roncalli,Sonia Palombi-Roncalli,334025.62
TX-009450,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-10T01:00:00+00:00,2021,PL929752080189306555328411,ATM,ATM-1DFAF7FC,1028.51,EUR,False,DE304057838327376110306227,Christina Gierschner,Christina Gierschner,432071.98
TX-009483,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-10T02:44:56+00:00,1091,SE967190566037373294991202,ATM,ATM-A20E36F0,1296.63,EUR,False,GR268272255483084944801837,Jolanda Niemeier,Jolanda Niemeier,31072.69
TX-009700,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-11T03:30:20+00:00,1064,HR912020475089421167938493,ATM,ATM-FDE6ACF6,1600.12,EUR,False,PL089235115480150641092260,Benjamin Couturier,Benjamin Couturier,48497.29
TX-009751,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-11T06:41:00+00:00,2299,PL368190085461675732310217,ATM,ATM-89C9099F,14695.0,EUR,False,DE858872793371724080292305,Xavier Delmas,Xavier Delmas,229399.57
TX-009774,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-11T09:53:00+00:00,2241,PL274163215023725658100123,ATM,ATM-5EE5AAEF,1645.11,EUR,False,DE863145106134607134065552,Adrienne-Noémi Descamps,Adrienne-Noémi Descamps,498790.8
TX-009806,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-11T18:51:00+00:00,2335,PL847013413009928583679267,ATM,ATM-2AF328EA,1591.35,EUR,False,DE981213089228597611024870,Emmanuel Lambert,Emmanuel Lambert,253606.43
TX-009813,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-11T19:53:00+00:00,2326,PL922037911170226903906256,ATM,ATM-1FE62795,1908.13,EUR,False,DE391990586948663485039349,Victoire Moreau,Victoire Moreau,210073.91
TX-009878,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-12T00:00:00+00:00,2368,PL942964039499031086857833,ATM,ATM-C6F08C0F,38117.0,EUR,False,DE875369387923936092698724,Pierre Dubois,Jean Martin,7281.0
TX-009936,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-12T02:57:00+00:00,2248,PL547013690350198564079463,ATM,ATM-4D8EDA97,1608.75,EUR,False,DE768106408178697527759809,Kristin Hahn,Kristin Hahn,406214.43
TX-009981,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-12T07:00:00+00:00,2033,PL401778311420958202190524,ATM,ATM-AABBDD7D,1838.3,EUR,False,DE772096724105816965718637,Hans-Ulrich Beier,Hans-Ulrich Beier,372855.82
TX-010335,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-14T01:00:00+00:00,2325,PL462268177153408678498245,ATM,ATM-ADAC756D,1569.76,EUR,False,DE801779349733757922549392,Elena Rossi,Francesca Bianchi,7686.0
TX-010389,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-14T04:35:00+00:00,2087,PL692615530235727199438089,ATM,ATM-CF88ABEB,14940.0,EUR,False,DE824834757987106989333559,Blanka Kościelak,Blanka Kościelak,74668.61
TX-010462,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-14T18:00:00+00:00,2068,PL869606057932708134329093,ATM,ATM-4CF1B484,3168.53,EUR,False,DE225529163510819158724400,Univ.Prof. Gernot Renner B.Sc.,Univ.Prof. Gernot Renner B.Sc.,19725.5
TX-010567,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-15T01:00:00+00:00,2293,PL269709976855541727217975,ATM,ATM-9FC6E05C,1366.4,EUR,False,DE688562802419681674479360,Kirsty Smith,Kirsty Smith,456845.81
TX-010644,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-15T06:07:34+00:00,1031,SI183666768696345702711595,ATM,ATM-4EC5BFF3,2690.47,EUR,False,DE072916643186072552520484,Léon Faure-Besson,Léon Faure-Besson,418326.42
TX-010662,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-15T10:51:00+00:00,2298,PL958515756042082863541847,ATM,ATM-FF94FFFA,1604.55,EUR,False,DE977115791303525310455418,Émile-Guillaume Colin,Émile-Guillaume Colin,464168.6
TX-010718,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-15T21:14:56+00:00,1031,SI183666768696345702711595,ATM,ATM-AA3FEA4E,1043.09,EUR,False,DE482563671969487724718979,Milo Kathagen,Milo Kathagen,425340.89
TX-010739,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-15T22:00:00+00:00,2202,PL159002486451467998485094,ATM,ATM-570F4EE2,3539.54,EUR,True,DE313300603215412193463213,Lucja Pawlak,Lucyna Pawlak,328623.88
TX-010752,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-15T23:00:00+00:00,2316,PL852449345703025595188194,ATM,ATM-385159F9,1732.57,EUR,False,DE156775458745254448059891,Elena Rossi,Francesca Bianchi,9232.0
TX-010817,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-16T04:19:32+00:00,1040,MT604634144087270651739611,ATM,ATM-BDDA8E02,1215.7,EUR,False,DK669518775311465490086704,Benedikt Sorgatz,Benedikt Sorgatz,256772.05
TX-010837,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-16T06:00:00+00:00,2311,PL798227488816006663048203,ATM,ATM-8DF4D307,2375.78,EUR,False,DE973852922232463690162737,Tomasz Wiśniewski,Adam Dąbrowski,3413.0
TX-010851,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-16T08:51:00+00:00,2251,PL946728621015911514063047,ATM,ATM-8B34CCCA,1566.93,EUR,False,DE690797089713154697669281,Konstanty Szymajda,Konstanty Szymajda,369277.28
TX-011057,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-17T20:09:14+00:00,1089,CY257082075043453215725082,ATM,ATM-9C874A2E,1126.94,EUR,False,HR970429026424848414614500,Íñigo Pinedo Bermúdez,Íñigo Pinedo Bermúdez,369750.77
TX-011206,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-18T19:00:00+00:00,2060,PL335402494385665655136974,ATM,ATM-090EF90A,7421.05,EUR,False,DE258620347025159937506200,Sam Chandler,Sam Chandler,313657.25
TX-011214,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-18T20:00:00+00:00,2188,PL774214747729059262146283,ATM,ATM-4C40DFFE,2735.84,EUR,False,DE667467597338358088516923,Gustaw Sapeta,Gustaw Sapeta,88693.17
TX-002486,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-16T16:51:00+00:00,2302,PL716239670219903034079291,Branch,BRANCH-TERM-F6285CFF,14428.0,EUR,False,DE218914303757210492132466,pani Natasza Kik,pani Natasza Kik,392250.68
TX-002500,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-16T17:16:00+00:00,2302,PL716239670219903034079291,Branch,BRANCH-TERM-43BD619A,13734.0,EUR,False,DE218914303757210492132466,pani Natasza Kik,pani Natasza Kik,430162.77
TX-002777,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-17T12:00:00+00:00,2045,PL270398487102963371148627,Branch,BRANCH-TERM-D84609EE,13408.73,EUR,False,DE900790230889184102774865,Aldo Baum,Aldo Baum,239750.82
TX-003066,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-18T08:00:00+00:00,2146,PL541370883703682830975104,Branch,BRANCH-TERM-248DAFC2,98225.29,EUR,False,DE538232858285146580720148,Nathalie-Célina Pereira,Nathalie-Célina Pereira,5282.0
TX-003112,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-18T13:00:00+00:00,2327,PL358566926669034800524837,Branch,BRANCH-TERM-C5EC74CF,10760.7,EUR,False,UA314492978861619679378469,Witold Majzner,Witold Majzner,59226.58
TX-003437,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-19T13:10:00+00:00,2081,PL745139992949457037354436,Branch,BRANCH-TERM-2D47CDBC,14514.0,EUR,False,DE338406851466110958394947,Charlene Lowe-Bell,Charlene Lowe-Bell,283884.32
TX-004235,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-21T23:35:00+00:00,2098,PL033756061848261347444403,Branch,BRANCH-TERM-BB44B46E,14407.0,EUR,False,DE197858676777086449895115,Ing. Irma Koch II MBA.,Ing. Irma Koch II MBA.,237197.07
TX-004281,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-22T01:41:00+00:00,2306,PL182810227092456866449938,Branch,BRANCH-TERM-29B14BC9,13709.0,EUR,False,DE416272603750923439738004,Danielle Lopez,Danielle Lopez,347310.41
TX-004745,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-23T12:00:00+00:00,2086,PL923587160579824119334735,Branch,BRANCH-TERM-D1976BD0,13861.0,EUR,False,DE305287623528434489033245,Claire Grondin,Claire Grondin,379588.11
TX-004754,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-23T13:00:00+00:00,2086,PL923587160579824119334735,Branch,BRANCH-TERM-11DF91A7,14723.0,EUR,False,DE053070290835802637564305,Augustin Muller,Augustin Muller,129438.43
TX-005755,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-26T20:41:00+00:00,2307,PL456609934575955746162706,Branch,BRANCH-TERM-EFECBB22,13574.0,EUR,False,DE317336691213464306880836,Francis King,Francis King,212015.57
TX-005765,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-26T21:06:00+00:00,2307,PL456609934575955746162706,Branch,BRANCH-TERM-DE7D3FAE,14371.0,EUR,False,DE251269085261062999362482,Alexa Flantz,Alexa Flantz,54317.75
TX-005977,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-27T09:41:00+00:00,2305,PL821256063960514375176588,Branch,BRANCH-TERM-FEA6DCBF,13901.0,EUR,False,DE936794822968108411756909,Inna Oderwald MBA.,Inna Oderwald MBA.,153946.95
TX-006185,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-28T03:00:00+00:00,2358,PL969790464057542841469930,Branch,BRANCH-TERM-21F82A9A,34371.0,EUR,False,DE462645039198277428919842,Carlos García,Miguel Fernández,8900.0
TX-006195,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-28T03:35:00+00:00,2088,PL281522627524517917103851,Branch,BRANCH-TERM-8933A338,14307.0,EUR,False,DE803089354022809421743241,Philippine-Marguerite Foucher,Philippine-Marguerite Foucher,184492.61
TX-006352,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-28T20:00:00+00:00,2085,PL265538406707536927830123,Branch,BRANCH-TERM-A3FB5B8E,14394.0,EUR,False,DE945586909636970542021004,Gabriel Tondera,Gabriel Tondera,275450.2
TX-006845,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-01-30T10:16:00+00:00,2303,PL455336008942108774618753,Branch,BRANCH-TERM-FCCE0E2C,13813.0,EUR,False,DE626087701108130057819057,François Lopez-Martineau,François Lopez-Martineau,344792.92
TX-007369,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-02-01T08:00:00+00:00,2173,PL707488594300943850701308,Branch,BRANCH-TERM-FFAB9DF6,22340.0,EUR,False,DE110810485061542963165770,Maike Schleich,Maike Schleich,327039.14
TX-007888,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-02-03T17:35:00+00:00,2089,PL043687250683305005103959,Branch,BRANCH-TERM-B07AD66C,14454.0,EUR,False,DE114748238588010847505026,Dipl.-Ing. Jane Herrmann,Dipl.-Ing. Jane Herrmann,256313.33
TX-007892,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-02-03T18:00:00+00:00,2089,PL043687250683305005103959,Branch,BRANCH-TERM-D6C4BB2D,14672.0,EUR,False,DE114748238588010847505026,Dipl.-Ing. Jane Herrmann,Dipl.-Ing. Jane Herrmann,59605.8
TX-008359,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-02-05T18:25:00+00:00,2084,PL805755862686686496016152,Branch,BRANCH-TERM-4C7C3D4A,13854.0,EUR,False,DE548449968126689098411152,Laurent du Adam,Laurent du Adam,457203.29
TX-008600,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-02-06T13:16:00+00:00,2308,PL362567010288912344740232,Branch,BRANCH-TERM-24DCD0D0,14170.0,EUR,False,DE759221126774700709388206,Martin Khan,Martin Khan,309361.93
TX-008606,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-02-06T14:06:00+00:00,2308,PL362567010288912344740232,Branch,BRANCH-TERM-1EDE227F,13805.0,EUR,False,DE759221126774700709388206,Martin Khan,Martin Khan,278801.11
TX-008749,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-02-07T04:00:00+00:00,2090,PL286803955325538011016142,Branch,BRANCH-TERM-DBFED2EB,14501.0,EUR,False,DE955232687191142353375425,Marine Sanchez,Marine Sanchez,463090.07
TX-009265,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-02-09T05:41:00+00:00,2297,PL819324551026846533198635,Branch,BRANCH-TERM-C5687C33,14795.0,EUR,False,DE669500612385830068263327,Teresa Moore,Teresa Moore,107639.05
TX-009311,R24,1,5,"Channel Branch safe maximum value of €10,000 has been exceeded",5,2026-02-09T12:00:00+00:00,2229,PL470191239683814808030226,Branch,BRANCH-TERM-3C6DD67A,12274.93,EUR,False,DE561277140096364468825986,Miss Eleanor Wells,Miss Eleanor Wells,248294.76
